:Data_list: 20220103_ace_mag_1m.txt
:Created: 2022 Jan 03 1701 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2022 01 03  0143   59582    6180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0144   59582    6240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0145   59582    6300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0146   59582    6360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0147   59582    6420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0148   59582    6480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0149   59582    6540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0150   59582    6600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0151   59582    6660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0152   59582    6720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0153   59582    6780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0154   59582    6840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0155   59582    6900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0156   59582    6960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0157   59582    7020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0158   59582    7080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0159   59582    7140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0200   59582    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0201   59582    7260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0202   59582    7320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0203   59582    7380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0204   59582    7440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0205   59582    7500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0206   59582    7560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0207   59582    7620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0208   59582    7680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0209   59582    7740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0210   59582    7800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0211   59582    7860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0212   59582    7920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0213   59582    7980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0214   59582    8040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0215   59582    8100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0216   59582    8160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0217   59582    8220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0218   59582    8280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0219   59582    8340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0220   59582    8400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0221   59582    8460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0222   59582    8520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0223   59582    8580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0224   59582    8640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0225   59582    8700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0226   59582    8760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0227   59582    8820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0228   59582    8880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0229   59582    8940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0230   59582    9000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0231   59582    9060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0232   59582    9120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0233   59582    9180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0234   59582    9240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0235   59582    9300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0236   59582    9360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0237   59582    9420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0238   59582    9480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0239   59582    9540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0240   59582    9600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0241   59582    9660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0242   59582    9720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0243   59582    9780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0244   59582    9840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0245   59582    9900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0246   59582    9960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0247   59582   10020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0248   59582   10080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0249   59582   10140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0250   59582   10200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0251   59582   10260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0252   59582   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0253   59582   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0254   59582   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0255   59582   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0256   59582   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0257   59582   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0258   59582   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0259   59582   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0300   59582   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0301   59582   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0302   59582   10920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0303   59582   10980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0304   59582   11040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0305   59582   11100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0306   59582   11160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0307   59582   11220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0308   59582   11280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0309   59582   11340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0310   59582   11400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0311   59582   11460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0312   59582   11520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0313   59582   11580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0314   59582   11640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0315   59582   11700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0316   59582   11760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0317   59582   11820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0318   59582   11880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0319   59582   11940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0320   59582   12000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0321   59582   12060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0322   59582   12120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0323   59582   12180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0324   59582   12240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0325   59582   12300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0326   59582   12360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0327   59582   12420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0328   59582   12480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0329   59582   12540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0330   59582   12600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0331   59582   12660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0332   59582   12720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0333   59582   12780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0334   59582   12840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0335   59582   12900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0336   59582   12960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0337   59582   13020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0338   59582   13080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0339   59582   13140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0340   59582   13200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0341   59582   13260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0342   59582   13320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0343   59582   13380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0344   59582   13440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0345   59582   13500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0346   59582   13560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0347   59582   13620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0348   59582   13680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0349   59582   13740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0350   59582   13800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0351   59582   13860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0352   59582   13920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0353   59582   13980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0354   59582   14040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0355   59582   14100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0356   59582   14160    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0357   59582   14220    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0358   59582   14280    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0359   59582   14340    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0400   59582   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0401   59582   14460    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0402   59582   14520    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0403   59582   14580    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0404   59582   14640    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0405   59582   14700    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0406   59582   14760    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0407   59582   14820    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0408   59582   14880    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0409   59582   14940    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0410   59582   15000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0411   59582   15060    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0412   59582   15120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0413   59582   15180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0414   59582   15240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0415   59582   15300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0416   59582   15360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0417   59582   15420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0418   59582   15480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0419   59582   15540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0420   59582   15600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0421   59582   15660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0422   59582   15720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0423   59582   15780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0424   59582   15840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0425   59582   15900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0426   59582   15960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0427   59582   16020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0428   59582   16080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0429   59582   16140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0430   59582   16200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0431   59582   16260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0432   59582   16320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0433   59582   16380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2022 01 03  0434   59582   16440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
